frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
96,6.0,[971.5248473147125 1371.8433978477942 1684.3359193107913 1919.0182162399715],[1223.6357421875 1716.8431396484375 1426.35498046875 1802.43212890625],0.5822157263755798,0,0
97,6.0,[969.2307809171916 1379.23547803394 1683.2806895572385 1929.070897310353],[1217.3697509765625 1728.62841796875 1433.4193115234375 1813.4520263671875],0.5468125343322754,GX15OGJ,0.44761976942331316
98,6.0,[964.6503255774146 1383.16933638613 1681.8382131596222 1936.373817627864],[1214.8228759765625 1732.3773193359375 1426.682861328125 1813.5355224609375],0.5870850086212158,0,0
99,6.0,[961.8554757395698 1391.3426774010125 1681.1484898900478 1946.37389145545],[1220.805908203125 1741.981689453125 1421.3272705078125 1827.442138671875],0.6389994025230408,GX15OCJ,0.20963341824697693
100,6.0,[957.1100278141425 1399.151420235941 1679.4339055989767 1957.7362716187915],[1207.9146728515625 1751.7213134765625 1425.743896484375 1838.0093994140625],0.4428791105747223,GX15OCJ,0.30649669716296624
101,6.0,[955.2608935444566 1406.4126032550228 1676.8353669338264 1964.2110397060812],[1198.587158203125 1746.281982421875 1422.23583984375 1836.5302734375],0.5682806372642517,GX15OCJ,0.6260960620311354
102,6.0,[951.3851293268818 1411.6505995046919 1676.8850805380703 1972.5207092294431],[1199.7000732421875 1765.9222412109375 1414.22021484375 1848.3643798828125],0.5543524622917175,0,0
103,6.0,[946.8543568447135 1418.1360263335882 1675.000199524858 1980.5133016036593],[1209.3094482421875 1773.0977783203125 1410.6689453125 1856.2056884765625],0.5975236296653748,GX15OCJ,0.2826710462393128
104,6.0,[946.1561366481324 1424.684670307532 1673.743988596524 1988.6862114199794],[1209.9383544921875 1785.591796875 1409.098876953125 1857.3046875],0.43076273798942566,GY15OGJ,0.20963025048098421
105,6.0,[945.6047821010052 1430.9913669826124 1672.6938278007788 1996.8553104719467],[1198.123291015625 1784.9825439453125 1375.5059814453125 1872.4036865234375],0.5748466849327087,0,0
105,1.0,[2054.0251759922685 1107.48761500022 2558.540095685862 1550.0300563918495],[2224.28173828125 1371.1563720703125 2428.88525390625 1464.13623046875],0.41535764932632446,AP05JEQ,0.2952468901214645
106,6.0,[944.3860058142009 1438.1066118503663 1671.8769528721755 2004.6171983463864],[1187.4273681640625 1791.0032958984375 1369.260986328125 1877.2445068359375],0.5721616744995117,0,0
107,6.0,[944.7375214948222 1442.6665950850904 1672.9291821168233 2010.0378136552506],[1180.6923828125 1792.424560546875 1385.7886962890625 1885.26708984375],0.5754561424255371,0,0
108,6.0,[939.5171136107647 1450.582312220752 1670.7035685591632 2019.5557187565846],[1193.6934814453125 1808.0621337890625 1390.4886474609375 1894.5450439453125],0.5621404051780701,0,0
109,6.0,[935.0361122344085 1459.3441244262776 1668.5121986746544 2031.2981701154217],[1192.3272705078125 1817.8433837890625 1395.1846923828125 1903.7110595703125],0.5834105610847473,0,0
110,6.0,[929.846686505949 1463.2392729428893 1664.9875331461908 2038.830184269641],[1168.4615478515625 1820.630126953125 1394.8092041015625 1913.483642578125],0.6031326651573181,0,0
111,6.0,[927.6148882208017 1469.4652026783876 1664.046968712917 2047.766171728574],[1181.051513671875 1831.5238037109375 1385.91357421875 1925.4085693359375],0.6219131350517273,0,0
111,1.0,[2055.0568754734472 1126.703681577685 2564.1441694308646 1573.133238680471],[2225.05517578125 1400.100341796875 2424.599853515625 1486.224365234375],0.453556627035141,AP05JEO,0.09716597403148233
112,6.0,[925.9900803343868 1477.44036066089 1661.7875387797371 2057.2512507745096],[1181.323974609375 1839.2581787109375 1380.9498291015625 1931.2928466796875],0.6106202602386475,0,0
112,1.0,[2053.674325891542 1129.126740533344 2565.469547649349 1576.519197017151],[2213.90478515625 1402.5787353515625 2359.862060546875 1483.1986083984375],0.25761547684669495,0,0
113,6.0,[924.587160551391 1483.0916385273558 1662.1378497627422 2064.0570854131925],[1164.18017578125 1840.3641357421875 1385.2529296875 1935.447509765625],0.571514904499054,0,0
114,6.0,[919.8488027742942 1491.0332875037973 1658.689663937968 2075.347084494705],[1168.127197265625 1861.5787353515625 1384.998046875 1944.3533935546875],0.47543832659721375,GX15OCJ,0.5015454495534204
115,6.0,[911.2618908817644 1498.2881819201689 1657.4470467998253 2087.1412787285326],[1161.2750244140625 1866.4010009765625 1381.657470703125 1962.3035888671875],0.609549880027771,0,0
116,6.0,[905.7170888318485 1503.8950892675252 1656.659821496037 2095.1626189239264],[1160.0126953125 1871.0892333984375 1383.16259765625 1963.3238525390625],0.5740822553634644,0,0
116,1.0,[2053.897414224674 1140.2343646476143 2577.375992945093 1591.514343725431],[2223.23583984375 1426.1832275390625 2428.201171875 1512.703857421875],0.38559186458587646,AF05JEO,0.2843890612076198
117,6.0,[900.1913858406114 1510.1643072646314 1654.2489567382522 2101.5614188914597],[1155.6259765625 1882.97314453125 1381.6820068359375 1974.2783203125],0.6251024007797241,0,0
117,1.0,[2054.989294730863 1142.1209289748558 2580.6850762538666 1595.9684727627778],[2224.955322265625 1425.0340576171875 2433.66064453125 1511.080078125],0.438952773809433,AF05JEO,0.22406802490394692
118,6.0,[896.6282847014452 1517.9121929021328 1652.2410490552345 2109.013203021096],[1147.5897216796875 1888.5208740234375 1381.9742431640625 1984.7772216796875],0.5725322365760803,0,0
119,6.0,[894.175669506347 1522.9921683000102 1651.8247271248908 2112.6132308069114],[1152.2493896484375 1890.2655029296875 1331.5264892578125 1982.0050048828125],0.47966429591178894,0,0
119,8.0,[1146.270315194938 1074.5325191498014 1620.6136505457832 1488.542350066628],[1300.2012939453125 1306.19580078125 1459.951171875 1387.9088134765625],0.2953852713108063,KH05ZTN,0.20691923798817824
120,6.0,[892.0040868751685 1529.0342075054443 1652.263433073259 2116.75746104903],[1151.6510009765625 1909.253173828125 1368.484130859375 1999.256103515625],0.607047975063324,0,0
121,6.0,[883.1740950259322 1536.190506215919 1649.8299012607981 2123.615531522369],[1146.30078125 1914.317138671875 1373.9697265625 2010.7353515625],0.6341438293457031,0,0
121,1.0,[2052.666254201016 1161.0215560483541 2586.899012552037 1620.1631974687991],[2234.768310546875 1441.1099853515625 2435.72900390625 1535.88427734375],0.4109584093093872,0,0
122,6.0,[876.7923555851992 1542.7036397208885 1648.4437062567747 2130.756283957712],[1143.736083984375 1920.30517578125 1376.8848876953125 2014.4342041015625],0.611172080039978,GY15OCJ,0.456116475297005
122,1.0,[2051.0273752701955 1162.9228629156755 2587.8687908945763 1625.296249618786],[2219.5244140625 1444.1788330078125 2435.157470703125 1534.49560546875],0.3581966459751129,AF05JEO,0.44088089617450504
123,6.0,[872.7546257979714 1551.2472300577872 1647.4642354248392 2140.363443811005],[1139.357421875 1932.1124267578125 1363.520263671875 2021.3514404296875],0.5904515385627747,GY15OCJ,0.5128770040184305
123,1.0,[2051.0155216932826 1166.59209328395 2590.0344770435995 1631.210738797392],[2215.966064453125 1446.052001953125 2371.252685546875 1532.0244140625],0.3411657512187958,0,0
124,6.0,[868.0027311503152 1558.4851602259687 1646.1885504053078 2147.242942412041],[1126.1781005859375 1939.98828125 1332.188720703125 2027.4185791015625],0.487741082906723,GX15OGJ,0.3649552789016048
124,1.0,[2046.0626538762338 1172.1894599000495 2589.376127209083 1637.2240153228183],[2236.782470703125 1466.7674560546875 2438.513427734375 1556.2496337890625],0.32763028144836426,AF05JEO,0.20005486825327828
124,8.0,[1134.4205882646686 1088.7585766421973 1617.74621986417 1508.2197279464356],[1284.5723876953125 1320.32666015625 1445.6597900390625 1413.161865234375],0.28334861993789673,0,0
125,6.0,[865.0536169409747 1563.0951012960568 1645.1810832358524 2150.596695878312],[1135.6563720703125 1946.750732421875 1345.30224609375 2036.55810546875],0.50423663854599,GY15UGJ,0.2648139649808696
125,1.0,[2042.8820323333057 1175.7833163773241 2589.8206248917386 1641.3477260910756],[2229.05712890625 1463.0870361328125 2431.675048828125 1549.9947509765625],0.33475035429000854,AF05JEQ,0.10734501621552774
125,8.0,[1132.525056203329 1090.6902740589596 1617.418446513221 1511.4234033519572],[1286.4093017578125 1321.376220703125 1444.279541015625 1408.3177490234375],0.30509763956069946,0,0
126,6.0,[862.8778941239249 1570.1053073955554 1645.6338304974634 2153.7668572643056],[1138.798828125 1959.6060791015625 1350.710205078125 2052.628662109375],0.6256526708602905,GY15OGJ,0.39773682902732793
127,6.0,[857.1335950392299 1581.0037974679642 1644.851520671571 2156.9827442650612],[1125.6273193359375 1972.3602294921875 1339.426025390625 2070.005859375],0.6520653963088989,GY15OGJ,0.25003576150801027
127,1.0,[2048.2081337974314 1186.3125155531375 2594.831610415 1652.2105279568377],[2222.48974609375 1467.27294921875 2447.348876953125 1559.208740234375],0.3261973559856415,AP05JEO,0.33028486901102844
128,6.0,[851.6798691891584 1588.0273955989746 1642.7030859244499 2157.1203834929474],[1122.700927734375 1979.662841796875 1340.1895751953125 2071.9453125],0.6181767582893372,GY15OGJ,0.6636371738563901
128,1.0,[2048.9740903209176 1188.3232280238833 2596.641263264739 1655.1486640168216],[2223.6796875 1470.5833740234375 2446.93359375 1557.8514404296875],0.5025549530982971,0,0
129,6.0,[846.3028641254473 1595.805444966763 1641.552886945713 2157.229298910089],[1107.686279296875 1982.2108154296875 1334.524658203125 2079.627197265625],0.6023555994033813,GX15OGJ,0.35438979217817007
129,8.0,[1122.7688378002767 1097.1815767432088 1616.8181950904104 1526.2697878084994],[1286.47412109375 1343.5712890625 1437.66650390625 1420.08984375],0.26135167479515076,0,0
130,6.0,[839.8143015182155 1601.5294657577933 1639.1262245601765 2155.447025613574],[1113.3709716796875 1996.66748046875 1339.9566650390625 2089.742919921875],0.6070358753204346,GX15OGJ,0.43325163065713285
131,6.0,[834.3938260621535 1609.2395473615804 1638.789676125552 2155.572919674808],[1118.23876953125 2012.2119140625 1321.7923583984375 2098.73291015625],0.6543009281158447,GY15OGJ,0.35371586875587363
131,34.0,[2244.1354766066092 1623.0815410196947 2978.924712456234 2152.378686476805],[2513.132568359375 1986.6822509765625 2728.450927734375 2086.21826171875],0.5022553205490112,LM13VCV,0.526352344632609
132,6.0,[830.1701259204885 1614.6046403809937 1635.5483100329973 2154.984245210447],[1103.7359619140625 2019.9873046875 1333.895263671875 2114.493896484375],0.6640065312385559,0,0
132,34.0,[2244.261329417399 1629.8109527145812 2983.376622096187 2151.6933949733098],[2505.326904296875 1998.4310302734375 2729.99072265625 2094.269775390625],0.40942099690437317,LM13VCV,0.47178628991807575
133,6.0,[831.9824890598649 1624.0752785206143 1635.865994358067 2156.9141661674016],[1095.48095703125 2025.760986328125 1335.3663330078125 2126.35693359375],0.6790465116500854,0,0
133,34.0,[2244.486144193912 1637.2915989240985 2984.727705517428 2151.6226447835434],[2508.828369140625 2012.685791015625 2736.374267578125 2108.896728515625],0.6723056435585022,0,0
133,1.0,[2045.4926217569339 1206.142712433726 2600.6970071519836 1680.9327389813598],[2226.8671875 1491.968994140625 2449.008544921875 1582.5157470703125],0.44738611578941345,AP05JEO,0.20907778167717198
134,6.0,[831.9693501667464 1630.1401049191857 1632.877904356342 2157.6087956969372],[1085.7545166015625 2029.7332763671875 1324.814453125 2122.235107421875],0.6598047018051147,0,0
134,34.0,[2244.04137333874 1643.6137837102244 2985.3827156297352 2152.254901842517],[2515.295654296875 2009.2672119140625 2742.932861328125 2114.585693359375],0.6526901125907898,LA13VCV,0.3069870034559999
134,1.0,[2045.1571453533018 1209.0979696015343 2603.5561407822815 1683.71390850755],[2287.29248046875 1499.51220703125 2463.833984375 1582.52783203125],0.3149462640285492,0,0
135,6.0,[824.553138931707 1637.191797757085 1626.3329037586218 2159.2224074675364],[1093.9423828125 2050.513427734375 1322.9344482421875 2148.8564453125],0.6562003493309021,0,0
135,34.0,[2242.356845112571 1651.708327135073 2986.26193851077 2156.002912524145],[2510.445556640625 2017.584228515625 2737.931396484375 2124.93408203125],0.631274402141571,LM13VCV,0.4562455432175059
136,6.0,[815.0230576243003 1647.15686006041 1619.9036347897986 2162.915164579255],[1082.2142333984375 2056.57421875 1328.3646240234375 2157.3115234375],0.6707849502563477,0,0
136,34.0,[2243.2023057582687 1660.4717786805256 2989.089856843442 2159.403925552816],[2515.89208984375 2034.4398193359375 2744.52783203125 2135.67578125],0.6477679014205933,LM13VCV,0.34285749331040044
136,1.0,[2042.6461306616238 1215.161550033854 2606.4545789398253 1691.0167831161234],[2265.20703125 1509.6947021484375 2466.044677734375 1598.18408203125],0.44483286142349243,AP05JEO,0.1932372570073191
137,34.0,[2245.322157489828 1667.950328359005 2990.5725331848616 2162.2727755267756],[2510.31640625 2033.392578125 2754.171142578125 2145.51416015625],0.686893105506897,0,0
137,6.0,[810.989059739589 1653.1264762238552 1617.4777680005311 2163.0060443832053],[1086.5926513671875 2068.05712890625 1321.3851318359375 2160.0],0.6579998731613159,GX15OGJ,0.29903077030750647
137,1.0,[2042.4177951168103 1218.4111025610964 2609.840447844641 1694.9925223493683],[2238.4482421875 1506.873046875 2446.667724609375 1599.49658203125],0.48659151792526245,AP05JEO,0.2795334873817529
137,8.0,[1101.7430830714627 1124.6049603869367 1609.4024368850412 1558.7428241698674],[1271.21630859375 1367.7333984375 1427.4305419921875 1457.748291015625],0.26874518394470215,KH05ZTK,0.15360616109122502
138,1.0,[2042.1415828534969 1222.85898311196 2613.348349842436 1700.8096917114938],[2249.017333984375 1517.0277099609375 2465.506591796875 1615.1341552734375],0.6344534754753113,AP05JEO,0.7408794265514346
138,34.0,[2248.6904681943806 1674.8518474430819 2995.3340302839633 2161.5741056879647],[2522.918701171875 2052.254150390625 2751.817626953125 2155.063720703125],0.6139401197433472,LH13VCV,0.42409590180789286
138,6.0,[804.8395311849024 1661.0463039766962 1615.4918412728523 2164.841092055381],[1070.52685546875 2075.590087890625 1299.190185546875 2160.0],0.48306214809417725,0,0
138,8.0,[1099.270491412755 1125.5041208015898 1608.3549850673205 1561.5840469043244],[1252.360595703125 1374.6328125 1429.7293701171875 1461.0611572265625],0.3149867653846741,0,0
139,34.0,[2250.864968276603 1682.6143150243806 2996.963694262458 2161.129264086282],[2525.11328125 2059.72412109375 2753.326416015625 2160.0],0.6423065662384033,LM13VCV,0.32054453399141497
139,1.0,[2045.3752737162692 1228.3097302577653 2617.284680979582 1706.941037842017],[2236.7529296875 1527.469970703125 2464.712646484375 1607.8291015625],0.5860782265663147,AP05JEO,0.3613576962762411
139,6.0,[796.544699778548 1670.8080677182386 1612.939722716866 2162.81539164029],[1064.4415283203125 2085.5244140625 1307.584228515625 2160.0],0.4838258922100067,0,0
140,1.0,[2048.66598268882 1231.382995715372 2620.3612761738887 1710.2109998213664],[2240.569091796875 1526.055908203125 2446.428955078125 1604.7235107421875],0.5471790432929993,AP05JEO,0.18858260379769845
140,34.0,[2253.763649602317 1690.0529882159744 2998.5971408586647 2162.9491758299223],[2514.61474609375 2060.369384765625 2750.913818359375 2160.0],0.5063415169715881,LM13VCV,0.4294209057504207
140,6.0,[790.3319410005266 1678.8294680523866 1610.7299566794031 2160.4479114002697],[1072.411376953125 2090.890869140625 1303.91162109375 2160.0],0.31341493129730225,0,0
141,1.0,[2051.0010978721484 1233.2508495960706 2624.528208139841 1716.0378734692617],[2270.17919921875 1536.0618896484375 2460.60302734375 1609.4447021484375],0.3343053162097931,AP05JEQ,0.15392570152135762
141,8.0,[1089.6873060377684 1129.2217300403604 1602.0346337794913 1572.4217102683829],[1254.8885498046875 1389.9444580078125 1420.2847900390625 1470.1995849609375],0.28152841329574585,KH05ZZK,0.5921728711719834
142,34.0,[2262.061955464522 1707.0171599189075 3008.001399736586 2160.1159239760937],[2533.265625 2085.415771484375 2754.3515625 2160.0],0.3097631335258484,0,0
142,8.0,[1084.512582873938 1131.9249911339875 1596.8266414269522 1577.8306894949424],[1258.0762939453125 1396.3375244140625 1416.043212890625 1474.001220703125],0.30202579498291016,KH05ZIK,0.420272190798054
142,1.0,[2050.513173267768 1237.748130535595 2626.0924045519855 1724.1578653436868],[2257.075927734375 1535.60595703125 2458.991455078125 1621.219482421875],0.26465076208114624,AP05JEO,0.24979626954885176
143,8.0,[1080.9938387039724 1135.847896979349 1593.494719013133 1581.0723777839746],[1244.3895263671875 1396.442626953125 1415.5081787109375 1482.360107421875],0.4399324953556061,0,0
143,1.0,[2050.692837642881 1239.8875707316038 2628.5335417688943 1729.6233987279757],[2261.923828125 1539.9771728515625 2468.4013671875 1624.303466796875],0.3388289213180542,AP05JEO,0.13950275362502626
144,1.0,[2045.549803806944 1242.9243937689744 2627.9740909119287 1736.2954686622347],[2240.93994140625 1537.928466796875 2454.860595703125 1624.91455078125],0.5332430601119995,AP05JEO,0.2425824112801859
144,8.0,[1078.3622466690854 1140.411402484443 1592.012340616709 1585.2978744229945],[1244.6953125 1401.226806640625 1410.196044921875 1478.8887939453125],0.3832944333553314,0,0
145,1.0,[2046.7961767142344 1247.7916667043776 2633.019053834509 1744.5547002434153],[2245.658203125 1549.521728515625 2440.534423828125 1633.9095458984375],0.4773056209087372,AP05JEO,0.24134937944975166
